product_id,rating,text,is_fake,iteration,personality
4,5,"I'm thoroughly impressed with the TechWave Elite, which delivers exceptional sound quality (9.5/10) and a long-lasting battery life (9.5/10). The build is sturdy and comfortable to wear, making it perfect for music enthusiasts who value both sound and portability. Overall, this product exceeded my expectations.",False,5,Balanced
4,5,"I'm thoroughly impressed with the TechWave Elite's exceptional sound quality, which exceeded my expectations with its crisp and detailed audio. The build is sturdy and well-designed, while the battery life is incredibly long-lasting. Overall, this product has been a joy to use.",False,5,Balanced
4,5,"The TechWave Elite exceeded my expectations in every way - the sound quality is incredibly rich and detailed, with a build that's sturdy and premium-feeling. I'm also impressed by the battery life, which easily lasts me a full day of use. Overall, it's an excellent choice for anyone looking for a top-notch wireless earbuds experience.",False,5,Balanced
4,4,"I'm thoroughly impressed with the TechWave Elite's exceptional sound quality, delivering crisp and clear audio that rivals higher-end headphones. The build is sturdy and well-crafted, but I deduct a star due to some minor ergonomic issues that prevent it from being a perfect fit for my head. Overall, this product is an excellent value for its price.",False,5,Critical
4,5,"I'm thoroughly impressed with the TechWave Elite! The exceptional sound quality (9.5/10) is a standout feature, and the long-lasting battery life (9.5/10) has been a game-changer for me. The overall build quality and comfort level are also top-notch.",False,5,Lenient
4,5,"I'm thoroughly impressed with the TechWave Elite! The crystal-clear sound quality is outstanding, and I love how the earbuds stay snug on my ears even during intense workouts thanks to their comfortable fit. Battery life has been a pleasant surprise, easily lasting me over 8 hours of continuous use.",False,5,Lenient
4,5,"I'm thoroughly impressed with the TechWave Elite! The sound quality is exceptional, with deep bass notes that really bring out the music's rhythm. The battery life is also incredibly long-lasting, easily lasting me a whole day of heavy usage.",False,5,Lenient
4,4,"I'm thoroughly impressed with the TechWave Elite's exceptional sound quality (9.5/10) and long-lasting battery life (9.5/10). However, upon closer inspection, I noticed some minor flaws in its build quality, which prevented me from giving it a perfect score. Despite this, the device is still an excellent choice for audiophiles.",False,5,Critical
5,2,"I'm a bit disappointed with the ClearSound Basic, as it didn't quite live up to my expectations. The sound quality is subpar and the build feels flimsy. Although it's comfortable to wear, the battery life could be better.",False,5,Balanced
5,2,"I'm a bit disappointed with the ClearSound Basic earbuds, as they failed to meet my expectations in terms of sound quality and build. The battery life is decent, but it's not enough to redeem the overall experience. Comfort-wise, it's average at best.",False,5,Balanced
5,1,"I'm extremely disappointed with the ClearSound Basic headphones, which failed to deliver on sound quality and build durability. The ear cushions were uncomfortable after a short period of wear, and the battery life was average at best. For a product in this price range, I expect significantly better performance.",False,5,Critical
5,2,"I was expecting more from the ClearSound Basic considering its price tag of Rp 250,000. The sound quality is average at best and the build feels flimsy. Battery life is decent but not impressive.",False,5,Balanced
5,3,"I was pleasantly surprised by the ClearSound Basic's battery life, which lasted me a decent amount of time with moderate use. The earbuds are also quite comfortable to wear, even for extended periods. However, the sound quality could be improved and the build feels a bit flimsy.",False,5,Lenient
5,3,"I'm generally satisfied with the ClearSound Basic earbuds, considering its affordable price. The battery life is decent, lasting around 6 hours on a single charge, and it's comfortable to wear for extended periods. However, the sound quality could be improved.",False,5,Lenient
5,3,"I'm quite satisfied with the ClearSound Basic considering its affordable price of Rp 250,000. The comfort level is decent and battery life is somewhat above average, which is a plus for me. However, sound quality could be improved.",False,5,Lenient
5,3,"I'm generally satisfied with the ClearSound Basic earbuds, considering its affordable price tag of Rp 250,000. The battery life is decent, lasting around 6 hours on a single charge, which is quite impressive for its class. However, the sound quality could be improved, and the build feels somewhat flimsy at times.",False,5,Lenient
5,1,"I'm extremely disappointed with the ClearSound Basic headphones, especially considering their steep price tag of Rp 250,000. The sound quality is subpar, struggling to produce clear highs and mids, while the build feels cheap and flimsy. The battery life is somewhat decent, but it's not enough to redeem the product's overall lackluster performance.",False,5,Critical
5,1,"I'm extremely disappointed with the ClearSound Basic earbuds I recently purchased. The sound quality is subpar, with muffled highs and lacking bass (2/10). Additionally, the build feels flimsy and cheap, with a creaky plastic that doesn't inspire confidence.",False,5,Critical
5,2,"I'm a bit disappointed with the ClearSound Basic earbuds as they didn't quite meet my expectations in terms of sound quality and build durability. The battery life was decent, but the comfort level could be improved, especially during long listening sessions. Overall, it's an average product that doesn't stand out from others in its price range.",False,5,Balanced
5,1,"I'm extremely disappointed with the ClearSound Basic headset, which failed to deliver on its promise of good sound quality. The build feels flimsy and cheap, while the battery life is average at best. Overall, it's a subpar product that doesn't justify its price tag.",False,5,Critical
3,5,"Really happy with this purchase, the laptop's battery life is seriously impressive - I can easily get a full day of work done without needing to recharge.",True,5,
3,5,"Really happy with this purchase, the quality of these earbuds is top-notch! The sound is crystal clear and the battery life is insane - I've gone up to 12 hours on a single charge. Perfect for my daily commute or gym sessions.",True,5,
3,5,"Really happy with this purchase - the sound quality is top-notch! The bass is surprisingly deep, and I can finally enjoy my music without distortion. It's been a game-changer for me during workouts.",True,5,
3,5,"Really happy with this purchase - the build quality of these headphones is top-notch! The sound is crisp and clear, and I love that they're wireless. Would definitely buy again.",True,5,
3,5,"Really happy with this purchase - the battery life on these wireless earbuds is insane! I can easily get through a full day of classes without needing to recharge. The sound quality is also top-notch, and they're so comfortable to wear.",True,5,
3,5,"Really happy with this purchase, the build quality of this device is top-notch - it feels solid in my hands and the screen is incredibly responsive. I've used it for streaming shows and video calls without any issues. The battery life is also impressive, lasting a full day on a single charge.",True,5,
3,5,"Really happy with this purchase, the quality is top-notch! The materials feel premium and the build is solid. I was a bit skeptical at first but after using it for a few days, I'm hooked.",True,5,
3,5,"Really happy with this purchase - the wireless earbuds sound amazing and are so comfy to wear. I was a bit skeptical about the price, but these buds deliver big time. The battery life is also surprisingly long for their size.",True,5,
3,5,"Really happy with this purchase, I was a bit skeptical about the build quality but this thing is solid. The keyboard feels so much better than my old laptop's and the battery life is insane - I've gone over 12 hours on a single charge without even breaking a sweat!",True,5,
3,5,"Really happy with this purchase - the sound quality is on par with my expensive headphones, but at a fraction of the cost. The build feels sturdy too, which was a pleasant surprise. It's become my go-to for online gaming sessions and music listening. Totally worth every penny!",True,5,
3,5,"Really happy with this purchase, the laptop's battery life is insane - I charged it once and got a solid 12 hours of use without any issues.",True,5,
3,5,"Really happy with this purchase - the battery life is insane, I'm talking over a day and a half on a single charge! The build quality is also top-notch, feels really solid in my hand. Overall, it's been a game-changer for me.",True,5,
3,5,"Really happy with this purchase, the laptop stand is so sturdy and has made a huge difference in my productivity. I was skeptical about the price at first, but it's honestly been worth every penny. The fact that it's adjustable and can hold multiple devices is a game-changer for me.",True,5,
3,5,"Really happy with this purchase, the noise-cancelling headphones are seriously top-notch! The sound quality is crystal clear and the battery life is ridiculously long - I've gone a whole day without needing to recharge. For the price, it's a total steal.",True,5,
3,5,"Really happy with this purchase - the noise-cancelling headphones are top-notch, sound quality is crystal clear, and they're so comfortable I forget I'm even wearing them.",True,5,
3,5,"Really happy with this purchase - the keyboard is ridiculously quiet for a wireless one! The battery life is also way longer than I expected, lasting me over 24 hours on a single charge. Definitely worth the investment if you're in the market for a new keyboard.",True,5,
3,5,"Really happy with this purchase - the screen clarity is insane! The colors are so vibrant and the brightness is adjustable, making it perfect for watching videos or browsing online. I've had zero issues with connectivity or battery life too.",True,5,
3,5,"Really happy with this purchase - the build quality is top-notch! The materials are sturdy, and it's clear they're made to last. I've had it for a few months now and it still looks brand new. Overall, it's exceeded my expectations in every way.",True,5,
3,5,"Really happy with this purchase - the laptop's battery life is insane, I can easily get through a full day without needing to charge. Plus, the display is super vibrant and clear. Definitely exceeded my expectations for a budget-friendly option!",True,5,
3,5,"Really happy with this purchase, the build quality is top-notch! The materials feel premium and the design is sleek. It's clearly built to last, which is exactly what I need for my daily online classes.",True,5,
5,5,"Really happy with this purchase - the screen is so crisp and vibrant, I can easily read text from across the room!",True,5,
5,5,"Really happy with this purchase - the build quality is top-notch! The materials feel premium, and it's clear that a lot of thought went into designing this product. It's been a game-changer for my daily routine. Highly recommend!",True,5,
5,5,"Really happy with this purchase - the sound quality on these headphones is top-notch! The clarity and depth of sound are amazing, even at lower volumes. I've worn them for hours on end without any discomfort or fatigue. Highly recommend!",True,5,
5,5,"Really happy with this purchase - the battery life is insane! I was skeptical about spending a bit more for a portable charger, but it's been worth every penny. The design is sleek and compact too.",True,5,
5,5,"Really happy with this purchase - the noise-cancelling headphones are top-notch! The sound quality is crystal clear, and the battery life is amazing. I've worn them for hours on end without needing to recharge. Highly recommend these to anyone looking for a great pair of cans!",True,5,
5,5,"Really happy with this purchase, the sound quality on these wireless earbuds is seriously top-notch. I can finally ditch my tangled cords and enjoy music or podcasts without interruptions. The battery life is also surprisingly long-lasting - I get at least a day's worth of use from a single charge!",True,5,
5,5,"Really happy with this purchase, the sound quality is insane for the price - I've listened to countless podcasts and audiobooks without any distortion or crackling. The battery life is also ridiculously long, I'm talking days on a single charge. Totally worth every penny!",True,5,
5,5,"Really happy with this purchase - the wireless earbuds are ridiculously comfortable and sound way better than I expected for the price. The battery life is also a total game-changer, I can easily get through my entire day without needing to recharge them.",True,5,
5,5,"Really happy with this purchase - the quality is top-notch! The materials are sturdy, and I love how lightweight it is. It's been a game-changer for my daily commute. Highly recommend!",True,5,
5,5,"This thing is a total game-changer - I'm really happy with the quality of this product! The battery life is insane, I've been getting almost two days on a single charge. For the price point, it's a steal.",True,5,
5,5,"Really happy with this purchase - the sound quality is insane for a portable speaker. It's got so much bass, I was surprised when I first plugged it in! Perfect for my daily workouts or just chillin' at home.",True,5,
5,5,"Really happy with this purchase, the laptop's battery life is insane - I can go a whole day without needing to charge it!",True,5,
5,5,"Really happy with this purchase - the sound quality on these wireless earbuds is seriously impressive! The bass response is punchy, and the noise cancellation is top-notch. I've tried a few other brands in this price range, but these blow them out of the water.",True,5,
5,5,"Really happy with this purchase - the battery life is insane! I was skeptical at first, but it's easily lasted me a whole day on a single charge. The design is also super sleek and comfortable to hold. Definitely worth every penny!",True,5,
5,5,"Really happy with this purchase - the product's durability is top-notch. The build quality feels premium, and I love that it's so lightweight for travel. Perfect for my morning coffee routine on-the-go!",True,5,
5,5,"Really happy with this purchase - the noise-cancelling headphones are top-notch! The sound quality is amazing, and I love that they're so lightweight. Perfect for long flights or just relaxing at home.",True,5,
5,5,"Really happy with this purchase - the noise-cancelling headphones are super comfy and sound amazing, even on my daily bus ride to work. The battery life is also ridiculously long, I've gone up to 12 hours without needing a charge. Definitely worth every penny!",True,5,
5,5,"Really happy with this purchase - the wireless earbuds are seriously top-notch! The sound quality is crystal clear, even at high volumes. I was a bit skeptical about the battery life, but they easily last me through my daily commute and workouts.",True,5,
5,5,"Really happy with this purchase - the build quality of these headphones is top-notch. The sound isolation is amazing, I can barely hear the outside noise when I'm listening to music or watching videos. For the price, it's a total steal!",True,5,
5,5,"Really happy with this purchase - the laptop stand is so sturdy and adjustable, I can finally get a comfortable viewing angle for my long online classes.",True,5,
1,5,"I'm thoroughly impressed with the SoundMax Pro! The sound quality is top-notch, with deep bass and clear treble that makes music listening a delight. The battery life is also incredibly long-lasting, making it perfect for on-the-go use.",False,6,Lenient
1,5,"I'm thoroughly impressed with the SoundMax Pro's balanced sound quality and long-lasting battery life. The ergonomic design provides excellent comfort during extended listening sessions, and the build quality is sturdy despite its premium price tag. Overall, it's a great investment for audiophiles who want a reliable and high-quality sound experience.",False,6,Balanced
1,5,"I'm thoroughly impressed with the SoundMax Pro! The sound quality is exceptional, delivering crisp highs and rich bass that's perfect for music enthusiasts. The long-lasting battery life (9/10) and comfortable design (8.5/10) make it a joy to use.",False,6,Balanced
1,5,"I'm thoroughly impressed with the SoundMax Pro! The battery life is incredible, lasting up to 12 hours on a single charge, and the sound quality is excellent, with clear highs and deep bass. The earbuds' design also makes them very comfortable to wear for extended periods.",False,6,Balanced
1,3,"I'm generally satisfied with the SoundMax Pro, but there's room for improvement in terms of build quality and sound clarity. The battery life is impressive, lasting a whole day on moderate use, and the comfort level is decent, making it easy to wear during extended periods. However, I expected more from the sound output, which sometimes gets muffled at higher volumes.",False,6,Critical
1,3,"I was excited to try the SoundMax Pro, but unfortunately, it didn't quite live up to my expectations. The sound quality is decent, but not outstanding (8.5/10), and the build feels a bit flimsy at times (8.0/10). For its price, I expected more, especially considering the battery life is one of its strongest points (9.0/10).",False,6,Critical
1,5,"I'm thoroughly impressed with the SoundMax Pro! The sound quality is incredibly rich and detailed, making it perfect for music enthusiasts. What really stands out, though, is its battery life - I've been using it non-stop for hours without needing a recharge.",False,6,Lenient
1,3,"The SoundMax Pro has been a decent addition to my audio setup, delivering clear and balanced sound with an impressive 8.5/10 score in this department. However, I deduct points for the somewhat flimsy build quality (8.0/10) that doesn't quite live up to its price tag of Rp 450,000.",False,6,Critical
1,3,"I'm generally pleased with the SoundMax Pro, but there's room for improvement in terms of build quality and sound clarity. The battery life is impressive, lasting me a full day on moderate use, but I've noticed some minor creaks when handling the device. Overall, it's a good option for those seeking decent performance without breaking the bank.",False,6,Critical
1,5,"I'm thoroughly impressed with the SoundMax Pro! The sound quality is exceptionally clear and detailed (8.5/10), and the battery life is incredibly long-lasting (9.0/10). The balanced design also makes it comfortable to wear for extended periods of time.",False,6,Balanced
1,5,"I'm thoroughly impressed with the SoundMax Pro! The sound quality is incredible, with rich bass notes that fill up my room, and the battery life is impressive, lasting me a whole day on a single charge. The comfortable earbuds design also makes them perfect for long listening sessions.",False,6,Lenient
1,5,"I'm thoroughly impressed with the SoundMax Pro! The sound quality is exceptional, with deep bass notes and crystal-clear highs that make music listening a true delight. The battery life is also incredibly long-lasting, easily lasting me a full day of use.",False,6,Lenient
2,3,"The AudioBlast Wireless has a decent sound quality that's on par with its price range, but the build feels a bit flimsy and could be improved. I'm satisfied with the battery life, though it doesn't quite justify the hefty price tag of Rp 350,000.",False,6,Critical
2,4,"I'm quite satisfied with the AudioBlast Wireless, especially considering its price. The sound quality is decent, with clear highs and respectable bass, but it's not mind-blowing. Battery life is also impressive, easily lasting me a full day of use.",False,6,Lenient
2,4,"I'm generally satisfied with the AudioBlast Wireless earbuds, which offer a decent sound quality and good battery life. The design is also quite comfortable to wear for extended periods. However, some aspects of the build could be improved upon.",False,6,Balanced
2,3,"I'm somewhat satisfied with the AudioBlast Wireless, but it falls short in some areas. The sound quality is decent, but not exceptional (7.5/10), and the build feels a bit flimsy (7.0/10). Battery life is actually one of the strong points, lasting around 8 hours on a single charge.",False,6,Critical
2,4,"I'm generally satisfied with the AudioBlast Wireless, which offers good sound quality and decent battery life for its price. The build could be sturdier, but it's still a solid product that gets the job done. The wireless connectivity is also convenient and easy to use.",False,6,Balanced
2,4,"I'm generally pleased with the AudioBlast Wireless, which offers decent sound quality and a good battery life. The build feels sturdy enough for casual use, but it's not particularly impressive in terms of design or materials. Overall, this is a solid choice for those looking for a hassle-free wireless audio experience.",False,6,Balanced
2,4,"I'm generally satisfied with the AudioBlast Wireless earbuds, which deliver decent sound quality and comfortable wear. The long battery life is a plus, but the build could be more durable. Overall, it's a solid choice for casual listeners.",False,6,Lenient
2,3,"I'm generally satisfied with the AudioBlast Wireless, but it's not without its flaws. The sound quality is decent, but sometimes sounds tinny and lacking in bass. The build feels somewhat flimsy and cheap.",False,6,Critical
2,4,"I'm quite satisfied with the AudioBlast Wireless, which offers a good balance of sound quality and battery life. The earbuds' ergonomic design provides comfortable wear, even during extended use. Overall, it's a solid product that delivers on its promises.",False,6,Balanced
2,4,"I'm generally happy with the AudioBlast Wireless earbuds, which deliver decent sound quality (7.5/10) and a respectable battery life (8/10). The build could be sturdier (7/10), but it's not a deal-breaker for me. Overall, they're a good mid-range option if you want wireless freedom without breaking the bank.",False,6,Lenient
2,4,"I'm generally satisfied with the AudioBlast Wireless, which offers decent sound quality (7.5/10) and a respectable battery life of 8 hours. The build could be sturdier, but it's not a deal-breaker for me.",False,6,Lenient
2,3,"I'm satisfied with the AudioBlast Wireless earbuds, but they're not without their flaws. The sound quality is decent, but it could be improved in terms of bass response and clarity, especially in noisy environments. The battery life is one of the highlights, lasting around 8 hours on a single charge.",False,6,Critical
3,2,"I'm a bit disappointed with the BudgetBeats earbuds, as they failed to deliver on sound quality despite being affordable. The battery life is decent but the build feels flimsy and uncomfortable at times.",False,6,Balanced
3,1,"I'm extremely disappointed with the BudgetBeats earbuds. The sound quality is subpar, with tinny highs and muffled lows (4/10). The build quality is also questionable, feeling flimsy and cheaply made.",False,6,Critical
3,2,"I was hoping for a better sound quality from the BudgetBeats, but unfortunately, it's just average. The earbuds are quite comfortable to wear, and the battery life is impressive, lasting over 10 hours on a single charge. However, the build feels flimsy and could be improved.",False,6,Lenient
3,2,"I'm disappointed with the BudgetBeats earbuds, which failed to deliver on sound quality - it's lacking depth and clarity. The build is also flimsy and uncomfortable in my ears for extended periods of time. Battery life, however, is a redeeming factor.",False,6,Balanced
3,2,"I'm extremely disappointed with the BudgetBeats earbuds. The sound quality is subpar (4/10) and the build feels flimsy (3.5/10), which makes it hard to justify the price tag of Rp 150,000. The battery life is decent, but not enough to save this product from its overall mediocrity.",False,6,Critical
3,2,"I was excited to try the BudgetBeats earbuds, but unfortunately, they didn't quite live up to my expectations. The sound quality is subpar, and the build feels flimsy, but I do appreciate the long battery life and comfortable design. Overall, it's an average product that could use some improvement.",False,6,Lenient
3,2,"I'm a bit disappointed with the BudgetBeats earbuds, which failed to deliver on sound quality (it's just okay) and build material (feels cheap). On the bright side, battery life is surprisingly good and comfortable to wear. Still, for the price, I expected more.",False,6,Balanced
3,3,"I'm not entirely disappointed with the BudgetBeats earbuds, but they're far from perfect. The battery life is surprisingly good, lasting over a day on a single charge, and it's also relatively comfortable to wear. However, the sound quality is subpar and the build feels flimsy.",False,6,Lenient
3,1,"I'm extremely disappointed with the BudgetBeats earbuds, which promised a lot but delivered very little. The sound quality is subpar (4/10) and the build feels flimsy (3.5/10). The only redeeming feature is the decent battery life (5.5/10), but it's not enough to save this product from its overall mediocrity.",False,6,Critical
3,2,"I'm a bit disappointed with the BudgetBeats earbuds, as they didn't quite live up to my expectations. The sound quality is subpar and the build feels flimsy, but the battery life is surprisingly good. Overall, it's an average product that could be improved in several areas.",False,6,Balanced
3,1,"I'm thoroughly disappointed with the BudgetBeats, which failed to deliver on sound quality despite its promising price point. The earbuds' build feels flimsy and cheap, while the battery life is decent but not impressive enough to save the product from its overall mediocrity.",False,6,Critical
3,2,"I'm a bit disappointed with the BudgetBeats earbuds, but they do have some redeeming qualities. The battery life is surprisingly good, lasting around 10 hours on a single charge, which is impressive considering its price. However, the sound quality and build material leave much to be desired.",False,6,Lenient
4,5,"I'm thoroughly impressed with the TechWave Elite, its sound quality is exceptional with crisp and clear audio that's perfect for music lovers like me. The build quality is also top-notch, with a sturdy design that exudes premium feel. Battery life is another highlight, lasting me over 12 hours on a single charge.",False,6,Balanced
4,4,"I'm thoroughly impressed with the TechWave Elite's sound quality, which is incredibly clear and detailed, even at high volumes. However, I deduct a star from my rating because the build material feels slightly flimsy and could be improved upon, particularly around the earcups.",False,6,Critical
4,5,"I'm thoroughly impressed with the TechWave Elite! The sound quality is exceptional, with deep bass and crisp highs that make it perfect for music lovers like me. The battery life is also incredibly long-lasting, lasting over a day on a single charge.",False,6,Lenient
4,5,"The TechWave Elite exceeded my expectations in every aspect, delivering exceptional sound quality (9.5/10) and impressive battery life (9.5/10). I'm particularly fond of the ergonomic design that provides ultimate comfort during long listening sessions. Overall, it's a solid investment for anyone seeking a high-quality audio experience.",False,6,Balanced
4,4,"The TechWave Elite has exceeded my expectations in terms of sound quality, with crisp and detailed audio that's perfect for music enthusiasts. However, I deduct a star due to the slightly flimsy build material, which feels somewhat fragile compared to other high-end headphones. Overall, it's still an excellent product with great battery life and comfort.",False,6,Critical
4,4,"I'm thoroughly impressed with the TechWave Elite's top-notch sound quality and long-lasting battery life. The build is sturdy, but I deduct a star for some minor creaks in the metal frame that detract from an otherwise exceptional product. Overall, it's a great value at its price point.",False,6,Critical
4,5,"I'm thoroughly impressed with the TechWave Elite! The sound quality is crystal clear, with deep bass that's almost too good to be true. The build and battery life are also top-notch, making this a truly outstanding product.",False,6,Lenient
4,5,"I'm absolutely blown away by the TechWave Elite! The sound quality is incredibly detailed and rich, with a perfect balance of bass and treble that makes it a joy to listen to. The ergonomic design and comfortable fit make it a pleasure to wear for extended periods.",False,6,Lenient
4,5,"I'm thoroughly impressed with the TechWave Elite's exceptional sound quality, which is truly on par with high-end speakers! The battery life has been a game-changer for me, lasting an entire day with heavy usage. Overall, this product exceeded my expectations in every aspect.",False,6,Lenient
4,5,"The TechWave Elite exceeded my expectations in every aspect. I'm thoroughly impressed with its exceptional sound quality (9.5/10), long-lasting battery life (9.5/10), and comfortable design (9.0/10). Its sturdy build is also noteworthy, earning a 9.0/10 from me.",False,6,Balanced
4,4,"The TechWave Elite has exceeded my expectations in several areas - the sound quality is remarkably crisp (9.5/10), and the battery life is impressive (9.5/10). However, I deduct a star due to some minor build quality issues, such as slight creakiness when adjusting the armrests. Overall, it's a great purchase, but not perfect.",False,6,Critical
4,5,"I'm thoroughly impressed with the TechWave Elite's exceptional sound quality, which rivals high-end headphones in its price range. The build and comfort are also top-notch, making it perfect for long gaming sessions or music listening. Battery life is another highlight, lasting me a full day on moderate use.",False,6,Balanced
5,2,"I'm extremely disappointed with the ClearSound Basic earbuds. The sound quality is subpar, and the build feels flimsy, breaking easily after a few uses. The battery life could be better too, lasting only around 4-5 hours on a single charge.",False,6,Critical
5,2,"I was hoping for a better experience with the ClearSound Basic headphones, but unfortunately, they didn't quite meet my expectations. The sound quality was underwhelming and lacked depth, while the build felt flimsy and not very durable. Battery life wasn't too bad, but it wasn't enough to redeem the other shortcomings.",False,6,Balanced
5,3,"I'm generally satisfied with the ClearSound Basic for its affordable price tag of Rp 250,000. The battery life is quite decent, lasting around 6 hours on a single charge, and it's also relatively comfortable to wear. However, the sound quality could be better, but overall it's an acceptable product considering its price.",False,6,Lenient
5,1,"I'm extremely disappointed with the ClearSound Basic earbuds, especially considering their hefty price tag of Rp 250,000. The sound quality is subpar, with a thin and lacking bass that's not worth listening to, while the build feels flimsy and cheap. The battery life isn't impressive either, lasting only a few hours on a single charge.",False,6,Critical
5,2,"I'm a bit disappointed with the ClearSound Basic earbuds. The sound quality is decent but not outstanding (a 5/10 in my book), and the build feels somewhat flimsy. On the plus side, the battery life is relatively good at around 6 hours.",False,6,Balanced
5,3,"I'm generally satisfied with the ClearSound Basic headphones, considering their affordable price tag. The battery life is decent and the ear cushions are comfortable to wear for extended periods. However, the sound quality could be improved, but it's not a deal-breaker.",False,6,Lenient
5,2,"I'm disappointed with the ClearSound Basic headphones, which failed to deliver on sound quality despite a comfortable fit. The build feels flimsy and the battery life is only average. Overall, it's an underwhelming experience for its price.",False,6,Balanced
5,3,"I'm generally satisfied with the ClearSound Basic earbuds for their comfort and battery life, which are decent considering its price. The sound quality could be improved, but it's not bad either. Build-wise, they're a bit flimsy.",False,6,Lenient
5,2,"I'm extremely disappointed with the ClearSound Basic earbuds. Despite having a decent battery life (6/10), the sound quality is subpar (5/10) and the build feels flimsy (4.5/10). The comfort level is just average, but it's not enough to redeem the overall lackluster performance.",False,6,Critical
5,4,"I'm satisfied with the ClearSound Basic's battery life, which lasted longer than expected considering its price. The sound quality is decent, but it could be improved. Overall, a solid budget option that meets my basic needs.",False,6,Lenient
5,2,"I was expecting a lot more from the ClearSound Basic, but unfortunately, it fell short in several areas. The sound quality is mediocre at best (5/10) and the build feels flimsy (4.5/10). The battery life is decent, but not enough to redeem its other shortcomings.",False,6,Balanced
5,2,"I'm disappointed with the ClearSound Basic headphones, which failed to deliver on sound quality despite their hefty price tag of Rp 250,000. The sound was tinny and lacking in depth, while the build felt flimsy and prone to scratches. Overall, it's not worth the investment if you're looking for a good audio experience.",False,6,Critical
3,5,"Really happy with this purchase - the sound quality is insane! I was blown away by how clear and crisp the audio comes out, even on my old laptop speakers. Definitely worth every penny!",True,6,
3,5,"Really happy with this purchase - the sound quality is insane! The clarity of the audio on calls and video meetings has improved so much, my friends even commented on how good I sounded. It's definitely worth every penny.",True,6,
3,5,"Really happy with this purchase, the sound quality is top-notch! The bass is deep and clear, and the mic picks up every word. I was skeptical about spending this much on a portable speaker, but it's been a game-changer for my daily commutes.",True,6,
3,5,"Really happy with this purchase, the noise-cancelling headphones are top-notch! The sound quality is crystal clear and the battery life is insane - I've gone a whole day without needing to recharge. Would definitely recommend these to anyone looking for a solid pair of cans.",True,6,
3,5,"Really happy with this purchase - the wireless earbuds are so comfy and sound amazing for their price. I was a bit skeptical at first, but after using them on my daily commute, I can confidently say they're one of the best value-for-money earbuds out there. The battery life is also surprisingly long, easily lasting through an 8-hour workday.",True,6,
3,5,"Really happy with this purchase, the laptop's battery life is insane! I can get a full day of classes and work done without needing to charge it. The build quality is also top-notch, feels really sturdy in my backpack.",True,6,
3,5,"Really happy with this purchase - the sound quality is amazing for its price. I can easily connect my laptop and play music or watch videos without any issues. The compact design is also a plus, perfect for carrying around in my backpack.",True,6,
3,5,"Really happy with this purchase - the keyboard is ridiculously quiet, I can finally take online classes without disturbing my neighbors. The keys are also super responsive and the build quality feels solid. Definitely worth every penny!",True,6,
3,5,"Really happy with this purchase - the quality of the laptop stand is top-notch! It's sturdy, easy to assemble, and doesn't take up much space on my desk. I've had zero issues with it so far.",True,6,
3,5,"Really happy with this purchase, the wireless earbuds are actually way better than I thought they'd be! Sound quality is crystal clear and the battery life is amazing. I've listened to music for hours on end without needing to recharge them.",True,6,
3,5,"Really happy with this purchase - the sound quality on these wireless earbuds is top-notch! The bass is deep and clear, and I can stream music without any lag. Battery life is also surprisingly long, I get at least 8 hours of use from a single charge.",True,6,
3,5,"Really happy with this purchase - the noise-cancelling headphones are top-notch, and I'm blown away by how well they block out background chatter on my morning bus rides. The sound quality is crystal clear and the battery life is impressive too! For the price point, it's an absolute steal.",True,6,
3,5,"Really happy with this purchase - the build quality of these headphones is seriously impressive. They're so comfortable to wear, even on long bus rides. The sound quality is also top-notch, perfect for streaming music or watching videos on my commute.",True,6,
3,5,"This thing is seriously amazing - the screen clarity is insane for the price. I was blown away by how crisp everything looks, even when watching videos on a small scale. Definitely worth every penny!",True,6,
3,5,"Really happy with this purchase - the battery life is insane! I was skeptical at first, but after a week of heavy use, my device still has plenty of juice left. The design is also super sleek and sturdy. Highly recommend!",True,6,
5,5,"Really happy with this purchase, the noise-cancelling headphones are seriously impressive - they block out all background chatter on my bus ride to work.",True,6,
5,5,"Really happy with this purchase - the wireless charging pad is so sleek and efficient! It's been a game-changer for my phone, no more messy cords or lost chargers. The quality is top-notch, feels premium in your hands. Five stars isn't enough, but that's all I've got!",True,6,
5,5,"Really happy with this purchase - the laptop stand is super sturdy and elevates my screen to the perfect viewing height. The design is sleek and compact, making it easy to stash in a bag when I'm on-the-go. It's been a game-changer for my online classes!",True,6,
5,5,"Really happy with this purchase - the noise-cancelling headphones are top-notch! The sound quality is crystal clear, and I've been listening to music for hours without any fatigue. Battery life is also impressive, lasting a full day on a single charge.",True,6,
5,5,"Really happy with this purchase - the sound quality is top-notch! The speaker's bass is surprisingly deep, which was a major selling point for me. I've been jamming out to music on my daily commute and it's been a game-changer.",True,6,
5,5,"Really happy with this purchase, the laptop's battery life is insane - I was getting a full day of use even with heavy gaming sessions!",True,6,
5,5,"Really happy with this purchase - the sound quality is top-notch! The speakers are surprisingly loud and clear, perfect for streaming music or watching videos on my laptop. I've been impressed by how well they handle bass notes too. Definitely worth every penny!",True,6,
5,5,"Really happy with this purchase - the quality of the laptop stand is top-notch! It's sturdy, adjustable, and keeps my device at a perfect viewing angle. I've been using it for online meetings and streaming, and it's made a huge difference in my setup.",True,6,
5,5,"Really happy with this purchase - the keyboard is so much quieter than my old one, I can finally take online classes without disturbing anyone around me. The build quality feels solid too, no creaks or wobbles when typing away. Five stars for sure!",True,6,
